id,season,week,seasonType,startDate,startTime,startTimeTBD,completed,team,opponent,location,teamPoints,opponentPoints,result,MOV,conferenceGame,attendance,venue,teamConference,opponentConference,teamClassification,opponentClassification,teamPregameRating,opponentPregameRating,teamPostgameRating,opponentPostgameRating,teamRank,opponentRank,notes,winProb,predictedPoints,predictedOpponentPoints,predTotal,predSpread,potentialPlayoffPoints,actualPlayoffPoints
401752767,2025,12,regular,2025-11-15,01:30 PM,False,False,Kentucky,Tennessee Tech,Home,,,Tie,0.0,False,,Kroger Field,SEC,Big South-OVC,fbs,fcs,5.0,-30.0,,-30.0,,,,0.9818,46.36,10.14,56.5,36.22,4.4952,0.0
401757302,2025,12,regular,2025-11-15,02:00 PM,False,False,Jacksonville State,Kennesaw State,Home,,,Tie,0.0,True,,AmFirst Stadium,Conference USA,Conference USA,fbs,fbs,-9.4,-15.8,,,,,,0.7272,32.3,23.38,55.68,8.92,7.4141,0.0
401757304,2025,12,regular,2025-11-15,03:00 PM,False,False,Missouri State,UTEP,Home,,,Tie,0.0,True,,Plaster Sports Complex,Conference USA,Conference USA,fbs,fbs,-15.9,-14.1,,,,,,0.5272,28.335,27.215,55.55,1.12,7.7635,0.0
401757303,2025,12,regular,2025-11-15,03:30 PM,False,False,Western Kentucky,Middle Tennessee,Home,,,Tie,0.0,True,,Houchens Industries-L.T. Smith Stadium,Conference USA,Conference USA,fbs,fbs,-6.5,-22.2,,,,,,0.8774,36.745,18.925,55.67,17.82,6.0985,0.0
401760413,2025,12,regular,2025-11-15,03:30 PM,False,False,Nevada,San José State,Home,,,Tie,0.0,True,,Mackay Stadium,Mountain West,Mountain West,fbs,fbs,-18.5,-35.0,,,,,,0.5129,37.015,18.255,55.27,18.76,3.4674,0.0
401752771,2025,12,regular,2025-11-15,04:15 PM,False,False,Tennessee,New Mexico State,Home,,,Tie,0.0,False,,Neyland Stadium,SEC,Conference USA,fbs,fbs,18.7,-19.8,,,,,,0.9875,48.155,8.765,56.92,39.39,6.5919,0.0
401757301,2025,12,regular,2025-11-15,05:00 PM,False,False,Florida International,Liberty,Home,,,Tie,0.0,True,,Pitbull Stadium,Conference USA,Conference USA,fbs,fbs,-13.9,-9.2,,,,,,0.4502,26.975,28.665,55.64,-1.69,8.7708,0.0
401760414,2025,12,regular,2025-11-15,07:00 PM,False,False,UNLV,Utah State,Home,,,Tie,0.0,True,,Allegiant Stadium,Mountain West,Mountain West,fbs,fbs,-3.7,-4.3,,,,,,0.5898,29.59,26.33,55.92,3.26,9.778,0.0
401752953,2025,12,regular,2025-11-15,10:00 PM,False,False,Washington State,Louisiana Tech,Home,,,Tie,0.0,False,,Gesa Field,Pac-12,Conference USA,fbs,fbs,-11.0,-1.6,,,,,,0.3322,25.09,31.35,56.44,-6.26,10.333,0.0
401760410,2025,12,regular,2025-11-15,10:30 PM,False,False,San Diego State,Boise State,Home,,,Tie,0.0,True,,Snapdragon Stadium,Mountain West,Mountain West,fbs,fbs,-5.4,5.7,,,,,,0.2938,24.01,31.98,55.99,-7.97,11.8336,0.0
401762862,2025,13,regular,2025-11-18,07:00 PM,False,False,Bowling Green,Akron,Home,,,Tie,0.0,True,,Doyt L. Perry Stadium,Mid-American,Mid-American,fbs,fbs,-9.0,-22.2,,,,,,0.846,35.595,20.145,55.74,15.45,6.1583,0.0
401762864,2025,13,regular,2025-11-18,07:00 PM,False,False,Northern Illinois,Western Michigan,Home,,,Tie,0.0,True,,Huskie Stadium,Mid-American,Mid-American,fbs,fbs,-14.3,-9.4,,,,,,0.445,26.935,28.815,55.75,-1.88,8.7895,0.0
401762863,2025,13,regular,2025-11-18,07:00 PM,False,False,Ohio,Massachusetts,Home,,,Tie,0.0,True,,Peden Stadium,Mid-American,Mid-American,fbs,fbs,-0.8,-26.4,,,,,,0.9533,41.57,14.31,55.88,27.26,5.295,0.0
401762866,2025,13,regular,2025-11-19,07:00 PM,False,False,Kent State,Central Michigan,Home,,,Tie,0.0,True,,Dix Stadium,Mid-American,Mid-American,fbs,fbs,-26.2,-13.9,,,,,,0.267,23.305,32.135,55.44,-8.83,7.8644,0.0
401762865,2025,13,regular,2025-11-19,07:00 PM,False,False,Buffalo,Miami (OH),Home,,,Tie,0.0,True,,UB Stadium,Mid-American,Mid-American,fbs,fbs,-8.8,-8.3,,,,,,0.5613,29.08,26.81,55.89,2.27,9.0156,0.0
401761655,2025,13,regular,2025-11-20,07:30 PM,False,False,Arkansas State,Louisiana,Home,,,Tie,0.0,True,,Centennial Bank Stadium,Sun Belt,Sun Belt,fbs,fbs,-15.6,-12.1,,,,,,0.482,27.59,28.11,55.7,-0.52,8.2344,0.0
401754598,2025,13,regular,2025-11-21,08:00 PM,False,False,NC State,Florida State,Home,,,Tie,0.0,True,,Carter-Finley Stadium,ACC,ACC,fbs,fbs,3.9,19.9,,,,,,0.1992,21.82,34.64,56.46,-12.82,14.8123,0.0
401760418,2025,13,regular,2025-11-21,10:30 PM,False,False,UNLV,Hawai'i,Home,,,Tie,0.0,True,,Allegiant Stadium,Mountain West,Mountain West,fbs,fbs,-3.7,-9.2,,,,,,0.7075,31.98,24.01,55.99,7.97,8.8306,0.0
401760420,2025,13,regular,2025-11-22,TBD,True,False,San Diego State,San José State,Home,,,Tie,0.0,True,,Snapdragon Stadium,Mountain West,Mountain West,fbs,fbs,-5.4,-35.0,,,,,,0.6309,43.435,12.255,55.69,31.18,3.5272,0.0
401754600,2025,13,regular,2025-11-22,TBD,True,False,North Carolina,Duke,Home,,,Tie,0.0,True,,Kenan Stadium,ACC,ACC,fbs,fbs,-6.1,6.9,,,,,,0.2539,23.16,32.95,56.11,-9.79,12.14,0.0
401761659,2025,13,regular,2025-11-22,TBD,True,False,Texas State,UL Monroe,Home,,,Tie,0.0,True,,Bobcat Stadium (TX),Sun Belt,Sun Belt,fbs,fbs,-1.4,-14.7,,,,,,0.847,35.715,20.275,55.99,15.44,7.7,0.0
401752908,2025,13,regular,2025-11-22,TBD,True,False,Penn State,Nebraska,Home,,,Tie,0.0,True,,Beaver Stadium,Big Ten,Big Ten,fbs,fbs,21.5,19.9,,,,,,0.6143,30.36,26.5,56.86,3.86,14.8123,0.0
401762867,2025,13,regular,2025-11-22,TBD,True,False,Toledo,Ball State,Home,,,Tie,0.0,True,,Glass Bowl,Mid-American,Mid-American,fbs,fbs,5.3,-21.3,,,,,,0.9577,42.105,13.965,56.07,28.14,6.3433,0.0
401762515,2025,13,regular,2025-11-22,TBD,True,False,Temple,Tulane,Home,,,Tie,0.0,True,,Lincoln Financial Field,American Athletic,American Athletic,fbs,fbs,-8.3,3.1,,,,,,0.2871,23.9,32.12,56.02,-8.22,11.3589,0.0
401762513,2025,13,regular,2025-11-22,TBD,True,False,UTSA,East Carolina,Home,,,Tie,0.0,True,,Alamodome,American Athletic,American Athletic,fbs,fbs,-2.9,4.0,,,,,,0.3936,26.09,30.06,56.15,-3.97,11.5439,0.0
401762511,2025,13,regular,2025-11-22,TBD,True,False,UAB,South Florida,Home,,,Tie,0.0,True,,Protective Stadium,American Athletic,American Athletic,fbs,fbs,-15.1,7.5,,,,,,0.1094,18.505,37.405,55.91,-18.9,12.2634,0.0
401761660,2025,13,regular,2025-11-22,TBD,True,False,Troy,Georgia State,Home,,,Tie,0.0,True,,Veterans Memorial Stadium (AL),Sun Belt,Sun Belt,fbs,fbs,-8.3,-20.1,,,,,,0.8256,34.94,20.84,55.78,14.1,6.59,0.0
401761657,2025,13,regular,2025-11-22,TBD,True,False,Georgia Southern,Old Dominion,Home,,,Tie,0.0,True,,Allen E. Paulson Stadium,Sun Belt,Sun Belt,fbs,fbs,-10.6,5.6,,,,,,0.195,21.595,34.395,55.99,-12.8,11.8728,0.0
401756960,2025,13,regular,2025-11-22,TBD,True,False,Utah,Kansas State,Home,,,Tie,0.0,True,,Rice-Eccles Stadium,Big 12,Big 12,fbs,fbs,17.7,5.3,,,,,,0.833,35.46,21.16,56.62,14.3,11.8112,0.0
401756959,2025,13,regular,2025-11-22,TBD,True,False,UCF,Oklahoma State,Home,,,Tie,0.0,True,,FBC Mortgage Stadium,Big 12,Big 12,fbs,fbs,5.0,-12.3,,,,,,0.894,37.675,18.475,56.15,19.2,8.1933,0.0
401756956,2025,13,regular,2025-11-22,TBD,True,False,Colorado,Arizona State,Home,,,Tie,0.0,True,,Folsom Field,Big 12,Big 12,fbs,fbs,4.0,11.2,,,,,,0.3863,26.015,30.365,56.38,-4.35,13.0239,0.0
401754605,2025,13,regular,2025-11-22,TBD,True,False,Clemson,Furman,Home,,,Tie,0.0,False,,"Memorial Stadium (Clemson, SC)",ACC,Southern,fbs,fcs,11.0,-30.0,,-30.0,,,,0.9903,49.335,7.425,56.76,41.91,4.555,0.0
401754601,2025,13,regular,2025-11-22,TBD,True,False,Georgia Tech,Pittsburgh,Home,,,Tie,0.0,True,,Bobby Dodd Stadium,ACC,ACC,fbs,fbs,10.7,5.5,,,,,,0.7001,31.975,24.495,56.47,7.48,11.8523,0.0
401752914,2025,13,regular,2025-11-22,TBD,True,False,Maryland,Michigan,Home,,,Tie,0.0,True,,SECU Stadium,Big Ten,Big Ten,fbs,fbs,3.3,21.3,,,,,,0.1676,20.87,35.6,56.47,-14.73,15.1001,0.0
401752910,2025,13,regular,2025-11-22,TBD,True,False,UCLA,Washington,Home,,,Tie,0.0,True,,Rose Bowl,Big Ten,Big Ten,fbs,fbs,-6.5,13.6,,,,,,0.1384,19.78,36.39,56.17,-16.61,13.5173,0.0
401752909,2025,13,regular,2025-11-22,TBD,True,False,Northwestern,Minnesota,Neutral,,,Tie,0.0,True,,Wrigley Field,Big Ten,Big Ten,fbs,fbs,-2.4,7.6,,,,,,0.257,23.45,32.75,56.2,-9.3,12.6931,0.0
401752782,2025,13,regular,2025-11-22,TBD,True,False,Vanderbilt,Kentucky,Home,,,Tie,0.0,True,,FirstBank Stadium,SEC,SEC,fbs,fbs,17.6,5.0,,,,,AFTERNOON: 3:30 - 4:30pm ET start,0.836,35.56,21.06,56.62,14.5,11.7495,0.0
401752779,2025,13,regular,2025-11-22,TBD,True,False,South Carolina,Coastal Carolina,Home,,,Tie,0.0,False,,Williams-Brice Stadium,SEC,Sun Belt,fbs,fbs,10.8,-14.1,,,,,AFTERNOON: 3:30 - 4:30pm ET start,0.9496,41.67,15.25,56.92,26.42,7.8233,0.0
401752777,2025,13,regular,2025-11-22,TBD,True,False,LSU,Western Kentucky,Home,,,Tie,0.0,False,,Tiger Stadium (LA),SEC,Conference USA,fbs,fbs,20.4,-6.5,,,,,NIGHT: 6 - 8pm ET start,0.9586,42.71,14.5,57.21,28.21,9.3856,0.0
401760416,2025,13,regular,2025-11-22,TBD,True,False,Boise State,Colorado State,Home,,,Tie,0.0,True,,Albertsons Stadium,Mountain West,Mountain West,fbs,fbs,5.7,-11.6,,,,,,0.894,37.685,18.495,56.18,19.19,8.3372,0.0
401754606,2025,13,regular,2025-11-22,TBD,True,False,Wake Forest,Delaware,Home,,,Tie,0.0,False,,Allegacy Federal Credit Union Stadium,ACC,Conference USA,fbs,fbs,-5.1,-9.3,,,,,,0.6782,31.68,24.94,56.62,6.74,8.81,0.0
401756954,2025,13,regular,2025-11-22,TBD,True,False,Arizona,Baylor,Home,,,Tie,0.0,True,,Arizona Stadium,Big 12,Big 12,fbs,fbs,5.5,8.9,,,,,,0.4847,27.835,28.555,56.39,-0.72,12.5512,0.0
401756955,2025,13,regular,2025-11-22,TBD,True,False,Cincinnati,BYU,Home,,,Tie,0.0,True,,Nippert Stadium,Big 12,Big 12,fbs,fbs,12.5,16.0,,,,,,0.4821,27.85,28.77,56.62,-0.92,14.0106,0.0
401756957,2025,13,regular,2025-11-22,TBD,True,False,Houston,TCU,Home,,,Tie,0.0,True,,TDECU Stadium,Big 12,Big 12,fbs,fbs,6.7,11.6,,,,,,0.4453,27.13,29.31,56.44,-2.18,13.1062,0.0
401761656,2025,13,regular,2025-11-22,TBD,True,False,App State,Marshall,Home,,,Tie,0.0,True,,Kidd Brewer Stadium,Sun Belt,Sun Belt,fbs,fbs,-14.8,-10.6,,,,,,0.4634,27.265,28.465,55.73,-1.2,8.5428,0.0
401762514,2025,13,regular,2025-11-22,TBD,True,False,Rice,North Texas,Home,,,Tie,0.0,True,,Rice Stadium,American Athletic,American Athletic,fbs,fbs,-12.3,4.0,,,,,,0.1932,21.53,34.41,55.94,-12.88,11.5439,0.0
401752775,2025,13,regular,2025-11-22,TBD,True,False,Florida,Tennessee,Home,,,Tie,0.0,True,,Ben Hill Griffin Stadium,SEC,SEC,fbs,fbs,15.3,18.7,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,0.4848,27.925,28.785,56.71,-0.86,14.5656,0.0
401752913,2025,13,regular,2025-11-22,TBD,True,False,Iowa,Michigan State,Home,,,Tie,0.0,True,,Kinnick Stadium,Big Ten,Big Ten,fbs,fbs,13.6,4.3,,,,,,0.7826,33.95,22.57,56.52,11.38,11.6056,0.0
401752954,2025,13,regular,2025-11-22,TBD,True,False,James Madison,Washington State,Home,,,Tie,0.0,False,,Bridgeforth Stadium,Sun Belt,Pac-12,fbs,fbs,4.4,-11.0,,,,,,0.8734,37.095,19.715,56.81,17.38,8.4606,0.0
401754602,2025,13,regular,2025-11-22,TBD,True,False,SMU,Louisville,Home,,,Tie,0.0,True,,Gerald J. Ford Stadium,ACC,ACC,fbs,fbs,7.1,12.7,,,,,,0.4271,26.8,29.66,56.46,-2.86,13.3323,0.0
401752911,2025,13,regular,2025-11-22,TBD,True,False,Oregon,USC,Home,,,Tie,0.0,True,,Autzen Stadium,Big Ten,Big Ten,fbs,fbs,27.4,20.2,,,,,,0.7416,33.075,23.915,56.99,9.16,14.874,0.0
401752912,2025,13,regular,2025-11-22,TBD,True,False,Ohio State,Rutgers,Home,,,Tie,0.0,True,,Ohio Stadium,Big Ten,Big Ten,fbs,fbs,29.9,7.9,,,,,,0.932,40.14,16.78,56.92,23.36,12.3456,0.0
401756958,2025,13,regular,2025-11-22,TBD,True,False,Iowa State,Kansas,Home,,,Tie,0.0,True,,Jack Trice Stadium,Big 12,Big 12,fbs,fbs,11.8,11.8,,,,,,0.5739,29.51,27.05,56.56,2.46,13.1473,0.0
401754599,2025,13,regular,2025-11-22,TBD,True,False,Stanford,California,Home,,,Tie,0.0,True,,Stanford Stadium,ACC,ACC,fbs,fbs,-6.2,0.1,,,,,,0.4088,26.345,29.685,56.03,-3.34,10.7423,0.0
401754603,2025,13,regular,2025-11-22,TBD,True,False,Virginia Tech,Miami,Home,,,Tie,0.0,True,,Lane Stadium,ACC,ACC,fbs,fbs,-0.6,23.4,,,,,,0.0965,17.975,38.425,56.4,-20.45,15.5318,0.0
401752780,2025,13,regular,2025-11-22,TBD,True,False,Texas,Arkansas,Home,,,Tie,0.0,True,,DKR-Texas Memorial Stadium,SEC,SEC,fbs,fbs,22.6,9.0,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,0.8497,36.08,20.69,56.77,15.39,12.5717,0.0
401752915,2025,13,regular,2025-11-22,TBD,True,False,Wisconsin,Illinois,Home,,,Tie,0.0,True,,Camp Randall Stadium,Big Ten,Big Ten,fbs,fbs,3.9,14.2,,,,,,0.3121,24.535,31.875,56.41,-7.34,13.6406,0.0
401757175,2025,13,regular,2025-11-22,TBD,True,False,Florida Atlantic,UConn,Home,,,Tie,0.0,False,,FAU Stadium,American Athletic,FBS Independents,fbs,fbs,-16.9,-4.6,,,,,,0.2675,23.72,32.68,56.4,-8.96,9.7761,0.0
401761658,2025,13,regular,2025-11-22,TBD,True,False,South Alabama,Southern Miss,Home,,,Tie,0.0,True,,Hancock Whitney Stadium,Sun Belt,Sun Belt,fbs,fbs,-9.5,-8.2,,,,,,0.5403,28.69,27.18,55.87,1.51,9.0361,0.0
401752781,2025,13,regular,2025-11-22,12:00 PM,False,False,Texas A&M,Samford,Home,,,Tie,0.0,False,,Kyle Field,SEC,Southern,fbs,fcs,19.5,-30.0,,-30.0,,,,0.996,53.455,3.495,56.95,49.96,4.555,0.0
401752778,2025,13,regular,2025-11-22,12:00 PM,False,False,Oklahoma,Missouri,Home,,,Tie,0.0,True,,"Memorial Stadium (Norman, OK)",SEC,SEC,fbs,fbs,21.3,16.6,,,,,,0.6883,31.83,24.99,56.82,6.84,14.134,0.0
401762512,2025,13,regular,2025-11-22,12:00 PM,False,False,Army,Tulsa,Home,,,Tie,0.0,True,,Michie Stadium,American Athletic,American Athletic,fbs,fbs,-5.8,-14.7,,,,,,0.7765,33.58,22.31,55.89,11.27,7.7,0.0
401752776,2025,13,regular,2025-11-22,12:45 PM,False,False,Georgia,Charlotte,Home,,,Tie,0.0,False,,Sanford Stadium,SEC,American Athletic,fbs,fbs,23.0,-24.7,,,,,,0.9953,52.63,4.45,57.08,48.18,5.6444,0.0
401752773,2025,13,regular,2025-11-22,02:00 PM,False,False,Alabama,Eastern Illinois,Home,,,Tie,0.0,False,,Bryant-Denny Stadium,SEC,Big South-OVC,fbs,fcs,28.7,-30.0,,-30.0,,,,0.9985,57.915,-0.765,57.15,58.68,4.555,0.0
401752774,2025,13,regular,2025-11-22,02:00 PM,False,False,Auburn,Mercer,Home,,,Tie,0.0,False,,Jordan-Hare Stadium,SEC,Southern,fbs,fcs,16.3,-30.0,,-30.0,,,,0.9944,51.905,4.975,56.88,46.93,4.555,0.0
401757306,2025,13,regular,2025-11-22,02:00 PM,False,False,Kennesaw State,Missouri State,Home,,,Tie,0.0,True,,Fifth Third Stadium,Conference USA,Conference USA,fbs,fbs,-15.8,-15.9,,,,,,0.5771,29.3,26.35,55.65,2.95,7.4533,0.0
401760419,2025,13,regular,2025-11-22,02:00 PM,False,False,Wyoming,Nevada,Home,,,Tie,0.0,True,,War Memorial Stadium,Mountain West,Mountain West,fbs,fbs,-9.9,-18.5,,,,,,0.7711,33.4,22.36,55.76,11.04,6.9189,0.0
401757309,2025,13,regular,2025-11-22,03:00 PM,False,False,UTEP,New Mexico State,Home,,,Tie,0.0,True,,Sun Bowl,Conference USA,Conference USA,fbs,fbs,-14.1,-19.8,,,,,,0.7124,31.98,23.67,55.65,8.31,6.6516,0.0
401757308,2025,13,regular,2025-11-22,03:00 PM,False,False,Middle Tennessee,Sam Houston,Home,,,Tie,0.0,True,,"Johnny ""Red"" Floyd Stadium",Conference USA,Conference USA,fbs,fbs,-22.2,-20.3,,,,,,0.5245,28.295,27.175,55.47,1.12,6.5489,0.0
401757307,2025,13,regular,2025-11-22,03:00 PM,False,False,Louisiana Tech,Liberty,Home,,,Tie,0.0,True,,Joe Aillet Stadium,Conference USA,Conference USA,fbs,fbs,-1.6,-9.2,,,,,,0.7513,33.0,23.04,56.04,9.96,8.8306,0.0
401757305,2025,13,regular,2025-11-22,03:30 PM,False,False,Florida International,Jacksonville State,Home,,,Tie,0.0,True,,Pitbull Stadium,Conference USA,Conference USA,fbs,fbs,-13.9,-9.4,,,,,,0.4555,27.13,28.63,55.76,-1.5,8.7895,0.0
401754604,2025,13,regular,2025-11-22,03:30 PM,False,False,Notre Dame,Syracuse,Home,,,Tie,0.0,False,,Notre Dame Stadium,FBS Independents,ACC,fbs,fbs,26.7,1.9,,,,,,0.9486,41.77,15.67,57.44,26.1,11.1123,0.0
401760415,2025,13,regular,2025-11-22,07:00 PM,False,False,Air Force,New Mexico,Home,,,Tie,0.0,True,,Falcon Stadium,Mountain West,Mountain West,fbs,fbs,-9.4,-6.5,,,,,,0.4979,27.93,27.96,55.89,-0.03,9.3856,0.0
401760417,2025,13,regular,2025-11-22,10:30 PM,False,False,Fresno State,Utah State,Home,,,Tie,0.0,True,,Valley Children's Stadium,Mountain West,Mountain West,fbs,fbs,0.8,-4.3,,,,,,0.6984,31.83,24.31,56.14,7.52,9.8378,0.0
401762868,2025,14,regular,2025-11-25,TBD,True,False,Massachusetts,Bowling Green,Home,,,Tie,0.0,True,,Warren McGuirk Alumni Stadium,Mid-American,Mid-American,fbs,fbs,-26.4,-9.0,,,,,,0.1749,20.94,34.67,55.61,-13.73,8.9315,0.0
401762869,2025,14,regular,2025-11-25,TBD,True,False,Eastern Michigan,Western Michigan,Home,,,Tie,0.0,True,,Rynearson Stadium,Mid-American,Mid-American,fbs,fbs,-20.0,-9.4,,,,,,0.3041,24.235,31.515,55.75,-7.28,8.8492,0.0
401762516,2025,14,regular,2025-11-27,07:30 PM,False,False,Memphis,Navy,Home,,,Tie,0.0,True,,Simmons Bank Liberty Stadium,American Athletic,American Athletic,fbs,fbs,5.1,2.3,,,,,,0.6445,30.84,25.59,56.43,5.25,11.2543,0.0
401762441,2025,14,regular,2025-11-28,TBD,True,False,UTSA,Army,Home,,,Tie,0.0,True,,Alamodome,American Athletic,American Athletic,fbs,fbs,-2.9,-5.8,,,,,Will be played 11/28 or 11/29,0.6472,30.815,25.355,56.17,5.46,9.5892,0.0
401756961,2025,14,regular,2025-11-28,TBD,True,False,Arizona State,Arizona,Home,,,Tie,0.0,True,,Mountain America Stadium,Big 12,Big 12,fbs,fbs,11.2,5.5,,,,,Will be played on 11/28 or 11/29,0.7111,32.275,24.325,56.6,7.95,11.912,0.0
401762871,2025,14,regular,2025-11-28,12:00 PM,False,False,Northern Illinois,Kent State,Home,,,Tie,0.0,True,,Huskie Stadium,Mid-American,Mid-American,fbs,fbs,-14.3,-26.2,,,,,,0.8274,34.99,20.71,55.7,14.28,5.3959,0.0
401756964,2025,14,regular,2025-11-28,12:00 PM,False,False,Kansas,Utah,Home,,,Tie,0.0,True,,Memorial Stadium,Big 12,Big 12,fbs,fbs,11.8,17.7,,,,,Will be played on 11/28 or 11/29,0.4195,26.76,29.98,56.74,-3.22,14.4199,0.0
401752916,2025,14,regular,2025-11-28,12:00 PM,False,False,Nebraska,Iowa,Home,,,Tie,0.0,True,,"Memorial Stadium (Lincoln, NE)",Big Ten,Big Ten,fbs,fbs,19.9,13.6,,,,,,0.7234,32.64,24.24,56.88,8.4,13.5771,0.0
401762870,2025,14,regular,2025-11-28,12:00 PM,False,False,Buffalo,Ohio,Home,,,Tie,0.0,True,,UB Stadium,Mid-American,Mid-American,fbs,fbs,-8.8,-0.8,,,,,,0.366,25.575,30.515,56.09,-4.94,10.617,0.0
401752788,2025,14,regular,2025-11-28,12:00 PM,False,False,Mississippi State,Ole Miss,Home,,,Tie,0.0,True,,Davis Wade Stadium,SEC,SEC,fbs,fbs,10.2,21.9,,,,,,0.2817,23.99,32.76,56.75,-8.77,15.2832,0.0
401760421,2025,14,regular,2025-11-28,03:00 PM,False,False,Colorado State,Air Force,Home,,,Tie,0.0,True,,Canvas Stadium,Mountain West,Mountain West,fbs,fbs,-11.6,-9.4,,,,,,0.5165,28.31,27.63,55.94,0.68,8.8492,0.0
401752786,2025,14,regular,2025-11-28,03:30 PM,False,False,Georgia Tech,Georgia,Neutral,,,Tie,0.0,False,,Mercedes-Benz Stadium,ACC,SEC,fbs,fbs,10.7,23.0,,,,,,0.2141,22.86,34.56,57.42,-11.7,15.9185,0.0
401760426,2025,14,regular,2025-11-28,03:30 PM,False,False,New Mexico,San Diego State,Home,,,Tie,0.0,True,,University Stadium (NM),Mountain West,Mountain West,fbs,fbs,-6.5,-5.4,,,,,,0.5456,28.875,27.215,56.09,1.66,9.6715,0.0
401760422,2025,14,regular,2025-11-28,04:00 PM,False,False,Utah State,Boise State,Home,,,Tie,0.0,True,,Maverik Stadium,Mountain West,Mountain West,fbs,fbs,-4.3,5.7,,,,,,0.3186,24.665,31.595,56.26,-6.93,11.9532,0.0
401752924,2025,14,regular,2025-11-28,07:30 PM,False,False,Purdue,Indiana,Home,,,Tie,0.0,True,,Ross-Ade Stadium,Big Ten,Big Ten,fbs,fbs,-2.6,27.0,,,,,,0.0558,15.355,41.165,56.52,-25.81,16.3315,0.0
401752792,2025,14,regular,2025-11-28,07:30 PM,False,False,Texas,Texas A&M,Home,,,Tie,0.0,True,,DKR-Texas Memorial Stadium,SEC,SEC,fbs,fbs,22.6,19.5,,,,,,0.651,31.145,25.855,57.0,5.29,14.7899,0.0
401752789,2025,14,regular,2025-11-29,TBD,True,False,Oklahoma,LSU,Home,,,Tie,0.0,True,,"Memorial Stadium (Norman, OK)",SEC,SEC,fbs,fbs,21.3,20.4,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,0.5967,30.085,26.895,56.98,3.19,14.9749,0.0
401762518,2025,14,regular,2025-11-29,TBD,True,False,Tulane,Charlotte,Home,,,Tie,0.0,True,,Yulman Stadium,American Athletic,American Athletic,fbs,fbs,3.1,-24.7,,,,,,0.9626,42.715,13.395,56.11,29.32,5.7042,0.0
401752785,2025,14,regular,2025-11-29,TBD,True,False,Florida,Florida State,Home,,,Tie,0.0,False,,Ben Hill Griffin Stadium,SEC,ACC,fbs,fbs,15.3,19.9,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,0.4533,27.74,29.76,57.5,-2.02,14.8721,0.0
401762519,2025,14,regular,2025-11-29,TBD,True,False,Florida Atlantic,East Carolina,Home,,,Tie,0.0,True,,FAU Stadium,American Athletic,American Athletic,fbs,fbs,-16.9,4.0,,,,,,0.1281,19.365,36.595,55.96,-17.23,11.6037,0.0
401752783,2025,14,regular,2025-11-29,TBD,True,False,Arkansas,Missouri,Home,,,Tie,0.0,True,,Razorback Stadium,SEC,SEC,fbs,fbs,9.0,16.6,,,,,NIGHT: 6 - 8pm ET start,0.3765,25.93,30.74,56.67,-4.81,14.1937,0.0
401762875,2025,14,regular,2025-11-29,TBD,True,False,Miami (OH),Ball State,Home,,,Tie,0.0,True,,Yager Stadium,Mid-American,Mid-American,fbs,fbs,-8.3,-21.3,,,,,,0.8432,35.57,20.32,55.89,15.25,6.4031,0.0
401762872,2025,14,regular,2025-11-29,TBD,True,False,Central Michigan,Toledo,Home,,,Tie,0.0,True,,Kelly/Shorts Stadium,Mid-American,Mid-American,fbs,fbs,-13.9,5.3,,,,,,0.1497,20.2,35.84,56.04,-15.64,11.8709,0.0
401762517,2025,14,regular,2025-11-29,TBD,True,False,Tulsa,UAB,Home,,,Tie,0.0,True,,Chapman Stadium,American Athletic,American Athletic,fbs,fbs,-14.7,-15.1,,,,,,0.5849,29.515,26.295,55.81,3.22,7.6776,0.0
401762442,2025,14,regular,2025-11-29,TBD,True,False,North Texas,Temple,Home,,,Tie,0.0,True,,DATCU Stadium,American Athletic,American Athletic,fbs,fbs,4.0,-8.3,,,,,,0.8324,35.35,20.95,56.3,14.4,9.0753,0.0
401761667,2025,14,regular,2025-11-29,TBD,True,False,Texas State,South Alabama,Home,,,Tie,0.0,True,,Bobcat Stadium (TX),Sun Belt,Sun Belt,fbs,fbs,-1.4,-9.5,,,,,,0.7611,33.3,22.86,56.16,10.44,8.8287,0.0
401761666,2025,14,regular,2025-11-29,TBD,True,False,Southern Miss,Troy,Home,,,Tie,0.0,True,,M. M. Roberts Stadium,Sun Belt,Sun Belt,fbs,fbs,-8.2,-8.3,,,,,,0.577,29.43,26.59,56.02,2.84,9.0753,0.0
401761665,2025,14,regular,2025-11-29,TBD,True,False,Louisiana,UL Monroe,Home,,,Tie,0.0,True,,Cajun Field,Sun Belt,Sun Belt,fbs,fbs,-12.1,-14.7,,,,,,0.6403,30.585,25.285,55.87,5.3,7.7598,0.0
401761664,2025,14,regular,2025-11-29,TBD,True,False,Old Dominion,Georgia State,Home,,,Tie,0.0,True,,S.B. Ballard Stadium,Sun Belt,Sun Belt,fbs,fbs,5.6,-20.1,,,,,,0.9536,41.74,14.47,56.21,27.27,6.6498,0.0
